step,position,velocity,action,reward
0,-0.447388,0.000000,0,-1.010544
1,-0.448954,-0.001567,0,-1.020369
2,-0.452076,-0.003122,0,-1.028776
3,-0.456730,-0.004654,0,-1.035106
4,-0.462883,-0.006152,0,-1.038765
5,-0.470488,-0.007605,0,-1.039241
6,-0.479489,-0.009002,0,-1.036128
7,-0.489821,-0.010332,0,-1.029142
8,-0.501406,-0.011585,0,-1.018144
9,-0.514156,-0.012751,0,-1.003149
10,-0.527978,-0.013822,0,-0.984334
11,-0.542767,-0.014789,0,-0.962041
12,-0.558412,-0.015645,0,-0.936766
13,-0.574796,-0.016384,0,-0.909148
14,-0.591798,-0.017002,0,-0.879937
15,-0.609293,-0.017494,0,-0.849969
16,-0.627151,-0.017858,0,-0.820124
17,-0.645245,-0.018094,0,-0.791288
18,-0.663447,-0.018202,0,-0.764314
19,-0.681631,-0.018184,0,-0.739983
20,-0.699673,-0.018042,0,-0.718972
21,-0.717455,-0.017782,0,-0.701836
22,-0.734864,-0.017409,0,-0.688985
23,-0.751793,-0.016928,0,-0.680689
24,-0.768140,-0.016348,0,-0.677070
25,-0.783814,-0.015674,0,-0.678122
26,-0.798728,-0.014914,0,-0.683720
27,-0.812806,-0.014077,0,-0.693646
28,-0.825976,-0.013170,0,-0.707603
29,-0.838177,-0.012201,0,-0.725245
30,-0.849353,-0.011177,0,-0.746189
31,-0.859458,-0.010104,0,-0.770037
32,-0.868448,-0.008990,0,-0.796389
33,-0.876289,-0.007841,0,-0.824854
34,-0.882952,-0.006663,0,-0.855055
35,-0.888412,-0.005460,0,-0.886636
36,-0.892650,-0.004238,0,-0.919259
37,-0.895652,-0.003002,0,-0.952603
38,-0.897409,-0.001756,0,-0.986364
39,-0.897913,-0.000504,0,-1.020243
40,-0.897164,0.000749,2,-1.107733
41,-0.893164,0.004000,2,-1.193294
42,-0.885926,0.007238,2,-1.275210
43,-0.875476,0.010451,2,-1.351520
44,-0.861849,0.013626,2,-1.419950
45,-0.845099,0.016750,2,-1.477890
46,-0.825295,0.019804,2,-1.522431
47,-0.802525,0.022770,2,-1.550476
48,-0.776898,0.025627,2,-1.558933
49,-0.748550,0.028349,2,-1.544996
50,-0.717639,0.030911,2,-1.506480
51,-0.684354,0.033285,2,-1.442194
52,-0.648909,0.035445,2,-1.352285
53,-0.611547,0.037362,2,-1.238494
54,-0.572532,0.039014,2,-1.104266
55,-0.532152,0.040380,2,-0.954649
56,-0.490708,0.041444,2,-0.795987
57,-0.448510,0.042198,2,-0.635410
58,-0.405870,0.042640,2,-0.480209
59,-0.363095,0.042775,2,-0.337171
60,-0.320478,0.042617,2,-0.211998
61,-0.278292,0.042186,2,-0.108873
62,-0.236784,0.041508,2,-0.030249
63,-0.196171,0.040613,2,0.023159
64,-0.156638,0.039533,2,0.052181
65,-0.118334,0.038304,2,0.058883
66,-0.081374,0.036960,2,0.046183
67,-0.045839,0.035534,2,0.017480
68,-0.011781,0.034058,2,-0.023694
69,0.020778,0.032559,2,-0.073930
70,0.051842,0.031064,2,-0.130135
71,0.081437,0.029594,2,-0.189641
72,0.109606,0.028169,2,-0.250252
73,0.136408,0.026803,2,-0.310247
74,0.161917,0.025509,2,-0.368343
75,0.186215,0.024298,2,-0.423646
76,0.209394,0.023178,2,-0.475591
77,0.231549,0.022156,2,-0.523886
78,0.252784,0.021235,2,-0.568450
79,0.273204,0.020420,2,-0.609373
80,0.292918,0.019714,2,-0.646871
81,0.312036,0.019118,2,-0.681260
82,0.330672,0.018636,2,-0.712930
83,0.348941,0.018269,2,-0.742335
84,0.366959,0.018018,2,-0.769981
85,0.384845,0.017886,2,-0.796422
86,0.402720,0.017875,2,-0.822270
87,0.420708,0.017988,2,-0.848193
88,0.438936,0.018229,2,-0.874929
89,0.457537,0.018600,2,-0.903299
90,0.476645,0.019108,2,-0.934220
91,0.496402,0.019757,2,-0.968719
