step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.996863,-0.079152,0.996012,-0.089222,-0.009171,-0.008957,1.000000,-1.036298
1,0.996281,-0.086160,0.998487,-0.054991,-0.058625,0.345063,1.000000,-1.069361
2,0.994915,-0.100720,0.999066,0.043222,-0.081435,0.618014,1.000000,-0.978374
3,0.993304,-0.115528,0.983423,0.181327,-0.059625,0.745938,1.000000,-0.798597
4,0.992616,-0.121302,0.945997,0.324175,0.007496,0.705811,1.000000,-0.642742
5,0.993830,-0.110912,0.898175,0.439639,0.098085,0.526885,1.000000,-0.606041
6,0.996551,-0.082982,0.859881,0.510494,0.177898,0.272181,1.000000,-0.706969
7,0.999087,-0.042724,0.845389,0.534151,0.217111,0.008704,1.000000,-0.900461
8,1.000000,-0.000015,0.856564,0.516041,0.200723,-0.211206,1.000000,-1.116667
9,0.999427,0.033859,0.885078,0.465442,0.130188,-0.356027,1.000000,-1.287984
10,0.998781,0.049352,0.918849,0.394608,0.020329,-0.415166,1.000000,-1.365077
11,0.999163,0.040916,0.948177,0.317743,-0.104843,-0.396714,1.000000,-1.330682
12,0.999965,0.008310,0.968742,0.248070,-0.216628,-0.323420,1.000000,-1.208370
13,0.999077,-0.042949,0.980930,0.194363,-0.287379,-0.226054,1.000000,-1.056554
14,0.994747,-0.102359,0.987249,0.159183,-0.297577,-0.134177,1.000000,-0.943656
15,0.987620,-0.156866,0.990185,0.139764,-0.241947,-0.066820,1.000000,-0.913904
16,0.980934,-0.194343,0.991407,0.130816,-0.131656,-0.027281,1.000000,-0.963607
17,0.978419,-0.206628,0.991802,0.127782,0.008493,-0.004418,1.000000,-1.043740
18,0.981564,-0.191134,0.991619,0.129200,0.146444,0.020849,1.000000,-1.088047
19,0.988497,-0.151238,0.990510,0.137442,0.250721,0.066783,1.000000,-1.050582
20,0.995407,-0.095737,0.987494,0.157656,0.298158,0.142237,1.000000,-0.931826
21,0.999315,-0.037018,0.980775,0.195143,0.279888,0.240767,1.000000,-0.778834
22,0.999927,0.012106,0.967720,0.252029,0.203432,0.340476,1.000000,-0.660438
23,0.999126,0.041792,0.945836,0.324645,0.089734,0.410379,1.000000,-0.633607
24,0.998879,0.047333,0.915156,0.403101,-0.033358,0.420230,1.000000,-0.719602
25,0.999559,0.029699,0.880782,0.473522,-0.137998,0.349434,1.000000,-0.898543
26,0.999987,-0.005072,0.853121,0.521712,-0.201641,0.192857,1.000000,-1.118417
27,0.998883,-0.047257,0.844324,0.535833,-0.211188,-0.035903,1.000000,-1.309252
28,0.996315,-0.085768,0.861877,0.507118,-0.167008,-0.302667,1.000000,-1.400476
29,0.993788,-0.111291,0.902427,0.430842,-0.085770,-0.553072,1.000000,-1.350422
30,0.992842,-0.119434,0.950421,0.310966,0.001874,-0.719541,1.000000,-1.185650
